"participant";"prime_category";"prime_context";"prime_filename";"target_category";"target_context";"target_filename";"congruency";"mask_contrast";"soa";"iti";"task";"accuracy";"rt"
"8551";"9";"outdoor";"parking";"SHINEd_parking05.jpg";"indoor";"lobby";"SHINEd_lobby04.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.2;"pri";"correct";651.720394861513
"8552";"9";"indoor";"livingroom";"SHINEd_livingroom13.jpg";"indoor";"office";"SHINEd_office08.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.45;"pri";"correct";561.709823813544
"8553";"9";"indoor";"diningroom";"SHINEd_diningroom01.jpg";"indoor";"bar";"SHINEd_bar14.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.35;"pri";"correct";493.723979720926
"8554";"9";"indoor";"staircase";"SHINEd_staircase02.jpg";"outdoor";"house";"SHINEd_house15.jpg";"incongruent";"20% (high prime visibility)";"200 ms";0.9;"pri";"correct";633.751424600632
"8555";"9";"indoor";"church";"SHINEd_church14.jpg";"outdoor";"train";"SHINEd_train15.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.5;"pri";"correct";697.727998047412
"8556";"9";"outdoor";"playground";"SHINEd_playground07.jpg";"indoor";"bar";"SHINEd_bar08.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.2;"pri";"correct";497.728722505599
"8557";"9";"indoor";"bar";"SHINEd_bar05.jpg";"outdoor";"constructionsite";"SHINEd_construction15.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.05;"pri";"correct";685.701393538693
"8558";"9";"indoor";"library";"SHINEd_library10.jpg";"outdoor";"gasstation";"SHINEd_gasstation04.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.15;"pri";"correct";633.743576306188
"8559";"9";"indoor";"office";"SHINEd_office13.jpg";"indoor";"livingroom";"SHINEd_livingroom10.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.3;"pri";"correct";593.759236670849
"8560";"9";"indoor";"church";"SHINEd_church10.jpg";"indoor";"kitchen";"SHINEd_kitchen03.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.15;"pri";"correct";575.745591506347
"8561";"9";"indoor";"livingroom";"SHINEd_livingroom13.jpg";"outdoor";"playground";"SHINEd_playground04.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1;"pri";"correct";895.740145998388
"8562";"9";"indoor";"office";"SHINEd_office03.jpg";"outdoor";"bridge";"SHINEd_bridge13.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.8;"pri";"correct";495.765743509764
"8563";"9";"outdoor";"street";"SHINEd_street15.jpg";"indoor";"corridor";"SHINEd_corridor09.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.3;"pri";"correct";467.767861342509
"8564";"9";"indoor";"bar";"SHINEd_bar05.jpg";"outdoor";"gasstation";"SHINEd_gasstation10.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.95;"pri";"wrong";403.774987592442
"8565";"9";"outdoor";"woods";"SHINEd_woods03.jpg";"outdoor";"constructionsite";"SHINEd_construction11.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.95;"pri";"correct";527.778027901149
"8566";"9";"indoor";"livingroom";"SHINEd_livingroom14.jpg";"indoor";"church";"SHINEd_church01.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.45;"pri";"correct";557.718060899788
"8567";"9";"outdoor";"shopfront";"SHINEd_shopfront01.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt10.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.4;"pri";"correct";607.748518316839
"8568";"9";"indoor";"bathroom";"SHINEd_bathroom05.jpg";"indoor";"bar";"SHINEd_bar07.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.9;"pri";"correct";565.759845215325
"8569";"9";"indoor";"restaurant";"SHINEd_restaurant04.jpg";"indoor";"corridor";"SHINEd_corridor05.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.8;"pri";"correct";471.782263564819
"8570";"9";"outdoor";"house";"SHINEd_house02.jpg";"indoor";"staircase";"SHINEd_staircase14.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.95;"pri";"correct";725.747613951171
"8571";"9";"outdoor";"seaport";"SHINEd_seaport03.jpg";"outdoor";"garden";"SHINEd_garden03.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.15;"pri";"correct";489.759082120145
"8572";"9";"indoor";"lobby";"SHINEd_lobby14.jpg";"outdoor";"parking";"SHINEd_parking12.jpg";"incongruent";"20% (high prime visibility)";"200 ms";0.95;"pri";"correct";459.744490330195
"8573";"9";"indoor";"lobby";"SHINEd_lobby15.jpg";"indoor";"classroom";"SHINEd_classroom11.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.35;"pri";"correct";507.789329443767
"8574";"9";"outdoor";"tenniscourt";"SHINEd_tenniscourt08.jpg";"indoor";"lobby";"SHINEd_lobby06.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.4;"pri";"correct";441.757408621925
"8575";"9";"indoor";"restaurant";"SHINEd_restaurant04.jpg";"indoor";"corridor";"SHINEd_corridor05.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.2;"pri";"correct";611.78857842242
"8576";"9";"indoor";"library";"SHINEd_library10.jpg";"outdoor";"mountain";"SHINEd_mountains13.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.2;"pri";"correct";539.789539536287
"8577";"9";"indoor";"bathroom";"SHINEd_bathroom05.jpg";"outdoor";"house";"SHINEd_house05.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.8;"pri";"correct";817.791194923302
"8578";"9";"outdoor";"woods";"SHINEd_woods03.jpg";"indoor";"kitchen";"SHINEd_kitchen07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.1;"pri";"correct";643.76071577226
"8579";"9";"outdoor";"mountain";"SHINEd_mountains09.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt06.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.35;"pri";"correct";519.786955636846
"8580";"9";"indoor";"lobby";"SHINEd_lobby14.jpg";"outdoor";"parking";"SHINEd_parking12.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.5;"pri";"correct";621.780965577273
"8581";"9";"indoor";"lobby";"SHINEd_lobby14.jpg";"indoor";"staircase";"SHINEd_staircase04.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.15;"pri";"correct";405.81011051745
"8582";"9";"indoor";"church";"SHINEd_church14.jpg";"outdoor";"train";"SHINEd_train15.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1;"pri";"correct";439.837293384699
"8583";"9";"outdoor";"house";"SHINEd_house11.jpg";"indoor";"restaurant";"SHINEd_restaurant15.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.85;"pri";"correct";615.796943496207
"8584";"9";"outdoor";"house";"SHINEd_house02.jpg";"indoor";"staircase";"SHINEd_staircase14.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.1;"pri";"correct";403.777402452761
"8585";"9";"outdoor";"gasstation";"SHINEd_gasstation09.jpg";"outdoor";"garden";"SHINEd_garden06.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.9;"pri";"correct";449.80402265719
"8586";"9";"outdoor";"garden";"SHINEd_garden14.jpg";"outdoor";"gasstation";"SHINEd_gasstation02.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.5;"pri";"correct";613.785667309457
"8587";"9";"indoor";"bar";"SHINEd_bar01.jpg";"outdoor";"seaport";"SHINEd_seaport09.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.8;"pri";"correct";509.81328364378
"8588";"9";"outdoor";"shopfront";"SHINEd_shopfront11.jpg";"outdoor";"constructionsite";"SHINEd_construction01.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.95;"pri";"correct";499.805501758601
"8589";"9";"outdoor";"train";"SHINEd_train06.jpg";"outdoor";"woods";"SHINEd_woods11.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.9;"pri";"correct";493.806990519261
"8590";"9";"indoor";"bar";"SHINEd_bar01.jpg";"indoor";"office";"SHINEd_office05.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.25;"pri";"correct";579.809498351096
"8591";"9";"indoor";"office";"SHINEd_office03.jpg";"outdoor";"street";"SHINEd_street04.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.8;"pri";"correct";473.82342363926
"8592";"9";"outdoor";"constructionsite";"SHINEd_construction09.jpg";"outdoor";"parking";"SHINEd_parking04.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.5;"pri";"correct";577.808485317291
"8593";"9";"indoor";"corridor";"SHINEd_corridor15.jpg";"indoor";"staircase";"SHINEd_staircase12.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.4;"pri";"correct";649.813259495204
"8594";"9";"indoor";"library";"SHINEd_library06.jpg";"outdoor";"garden";"SHINEd_garden08.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.9;"pri";"correct";669.791392941079
"8595";"9";"outdoor";"constructionsite";"SHINEd_construction02.jpg";"indoor";"concerthall";"SHINEd_concerthall12.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.15;"pri";"correct";787.860519504648
"8596";"9";"outdoor";"woods";"SHINEd_woods10.jpg";"outdoor";"gasstation";"SHINEd_gasstation12.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.35;"pri";"wrong";465.826314226433
"8597";"9";"indoor";"church";"SHINEd_church14.jpg";"indoor";"lobby";"SHINEd_lobby07.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.9;"pri";"correct";611.81997159747
"8598";"9";"indoor";"restaurant";"SHINEd_restaurant04.jpg";"indoor";"concerthall";"SHINEd_concerthall04.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.95;"pri";"correct";597.789033624395
"8599";"9";"outdoor";"constructionsite";"SHINEd_construction09.jpg";"indoor";"corridor";"SHINEd_corridor11.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.2;"pri";"correct";535.849696104378
"8600";"9";"outdoor";"train";"SHINEd_train04.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt11.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.45;"pri";"correct";429.850943379279
"8601";"9";"indoor";"bedroom";"SHINEd_bedroom05.jpg";"outdoor";"street";"SHINEd_street01.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.8;"pri";"correct";761.811429031695
"8602";"9";"indoor";"livingroom";"SHINEd_livingroom14.jpg";"indoor";"classroom";"SHINEd_classroom15.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.35;"pri";"correct";685.811571508566
"8603";"9";"outdoor";"seaport";"SHINEd_seaport14.jpg";"indoor";"bathroom";"SHINEd_bathroom01.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.3;"pri";"correct";667.792492909939
"8604";"9";"outdoor";"bridge";"SHINEd_bridge03.jpg";"outdoor";"street";"SHINEd_street13.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.3;"pri";"correct";523.864144209256
"8605";"9";"outdoor";"street";"SHINEd_street15.jpg";"outdoor";"parking";"SHINEd_parking07.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.35;"pri";"correct";359.894573854945
"8606";"9";"indoor";"bathroom";"SHINEd_bathroom05.jpg";"indoor";"bar";"SHINEd_bar07.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.95;"pri";"correct";595.83843078326
"8607";"9";"indoor";"bar";"SHINEd_bar05.jpg";"indoor";"livingroom";"SHINEd_livingroom03.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.35;"pri";"correct";417.822829584111
"8608";"9";"indoor";"restaurant";"SHINEd_restaurant10.jpg";"indoor";"staircase";"SHINEd_staircase09.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.05;"pri";"correct";477.871935753683
"8609";"9";"outdoor";"house";"SHINEd_house02.jpg";"outdoor";"garden";"SHINEd_garden11.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.8;"pri";"correct";415.871321171835
"8610";"9";"indoor";"office";"SHINEd_office13.jpg";"indoor";"library";"SHINEd_library05.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.5;"pri";"correct";347.911738676885
"8611";"9";"outdoor";"garden";"SHINEd_garden14.jpg";"indoor";"livingroom";"SHINEd_livingroom01.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.25;"pri";"correct";469.875430055254
"8612";"9";"indoor";"church";"SHINEd_church14.jpg";"outdoor";"gasstation";"SHINEd_gasstation07.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.15;"pri";"correct";571.858573128338
"8613";"9";"indoor";"corridor";"SHINEd_corridor15.jpg";"outdoor";"parking";"SHINEd_parking09.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.4;"pri";"correct";619.861152198609
"8614";"9";"indoor";"classroom";"SHINEd_classroom14.jpg";"outdoor";"garden";"SHINEd_garden13.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.25;"pri";"correct";543.802432472148
"8615";"9";"outdoor";"garden";"SHINEd_garden05.jpg";"outdoor";"shopfront";"SHINEd_shopfront14.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.1;"pri";"correct";505.851102760062
"8616";"9";"outdoor";"campsite";"SHINEd_campsite10.jpg";"outdoor";"mountain";"SHINEd_mountains15.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.1;"pri";"correct";371.883144323874
"8617";"9";"indoor";"bar";"SHINEd_bar01.jpg";"indoor";"lobby";"SHINEd_lobby13.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.35;"pri";"correct";509.869127271486
"8618";"9";"indoor";"diningroom";"SHINEd_diningroom13.jpg";"indoor";"office";"SHINEd_office09.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.9;"pri";"correct";405.874104297254
"8619";"9";"outdoor";"train";"SHINEd_train04.jpg";"indoor";"bedroom";"SHINEd_bedroom03.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1;"pri";"correct";479.876571076602
"8620";"9";"outdoor";"train";"SHINEd_train04.jpg";"indoor";"corridor";"SHINEd_corridor03.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.15;"pri";"correct";451.848805020745
"8621";"9";"indoor";"staircase";"SHINEd_staircase02.jpg";"outdoor";"train";"SHINEd_train05.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.5;"pri";"correct";471.87161337024
"8622";"9";"indoor";"lobby";"SHINEd_lobby14.jpg";"indoor";"library";"SHINEd_library09.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.85;"pri";"correct";617.897569488377
"8623";"9";"outdoor";"parking";"SHINEd_parking13.jpg";"outdoor";"playground";"SHINEd_playground10.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.1;"pri";"correct";877.897050293541
"8624";"9";"indoor";"classroom";"SHINEd_classroom14.jpg";"outdoor";"woods";"SHINEd_woods08.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.95;"pri";"correct";657.900020570196
"8625";"9";"indoor";"classroom";"SHINEd_classroom14.jpg";"indoor";"kitchen";"SHINEd_kitchen04.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.85;"pri";"correct";421.920846320063
"8626";"9";"indoor";"bar";"SHINEd_bar05.jpg";"outdoor";"shopfront";"SHINEd_shopfront12.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.45;"pri";"correct";633.854357990458
"8627";"9";"indoor";"office";"SHINEd_office13.jpg";"outdoor";"constructionsite";"SHINEd_construction03.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.5;"pri";"correct";593.870622069517
"8628";"9";"outdoor";"constructionsite";"SHINEd_construction02.jpg";"indoor";"church";"SHINEd_church05.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.8;"pri";"correct";469.887806210863
"8629";"9";"outdoor";"tenniscourt";"SHINEd_tenniscourt08.jpg";"outdoor";"train";"SHINEd_train02.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.1;"pri";"wrong";437.91868743574
"8630";"9";"outdoor";"street";"SHINEd_street03.jpg";"outdoor";"house";"SHINEd_house08.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.1;"pri";"correct";611.909321401981
"8631";"9";"outdoor";"seaport";"SHINEd_seaport03.jpg";"outdoor";"garden";"SHINEd_garden03.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.15;"pri";"correct";485.88806218595
"8632";"9";"indoor";"staircase";"SHINEd_staircase05.jpg";"outdoor";"seaport";"SHINEd_seaport06.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.95;"pri";"correct";793.872614329302
"8633";"9";"indoor";"staircase";"SHINEd_staircase02.jpg";"outdoor";"shopfront";"SHINEd_shopfront06.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.4;"pri";"correct";581.898351902055
"8634";"9";"indoor";"bar";"SHINEd_bar01.jpg";"outdoor";"house";"SHINEd_house06.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.3;"pri";"correct";399.904873231208
"8635";"9";"outdoor";"house";"SHINEd_house02.jpg";"indoor";"bar";"SHINEd_bar03.jpg";"incongruent";"20% (high prime visibility)";"200 ms";0.8;"pri";"correct";633.919559199967
"8636";"9";"outdoor";"mountain";"SHINEd_mountains02.jpg";"indoor";"bathroom";"SHINEd_bathroom15.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.35;"pri";"correct";455.885242837212
"8637";"9";"outdoor";"seaport";"SHINEd_seaport14.jpg";"outdoor";"shopfront";"SHINEd_shopfront02.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.5;"pri";"correct";723.898435215233
"8638";"9";"outdoor";"mountain";"SHINEd_mountains09.jpg";"indoor";"diningroom";"SHINEd_diningroom08.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.85;"pri";"correct";427.932941144718
"8639";"9";"outdoor";"bridge";"SHINEd_bridge10.jpg";"indoor";"corridor";"SHINEd_corridor10.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.9;"pri";"correct";627.893880790907
"8640";"9";"indoor";"bar";"SHINEd_bar01.jpg";"outdoor";"garden";"SHINEd_garden10.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.5;"pri";"correct";589.91357276318
"8641";"10";"outdoor";"tenniscourt";"SHINEd_tenniscourt03.jpg";"outdoor";"street";"SHINEd_street04.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.9;"vis";"correct";996.975724783624
"8642";"10";"outdoor";"mountain";"SHINEd_mountains02.jpg";"outdoor";"street";"SHINEd_street05.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.3;"vis";"correct";1914.94396422331
"8643";"10";"indoor";"lobby";"SHINEd_lobby14.jpg";"outdoor";"gasstation";"SHINEd_gasstation04.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.15;"vis";"correct";1574.96730967432
"8644";"10";"indoor";"kitchen";"SHINEd_kitchen02.jpg";"outdoor";"parking";"SHINEd_parking03.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.3;"vis";"correct";2312.94948877076
"8645";"10";"indoor";"livingroom";"SHINEd_livingroom14.jpg";"indoor";"office";"SHINEd_office06.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.5;"vis";"correct";2310.95362478572
"8646";"10";"outdoor";"parking";"SHINEd_parking13.jpg";"indoor";"lobby";"SHINEd_lobby05.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.5;"vis";"correct";2956.93830686105
"8647";"10";"indoor";"concerthall";"SHINEd_concerthall14.jpg";"indoor";"library";"SHINEd_library07.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.5;"vis";"correct";2354.97401688826
"8648";"10";"indoor";"church";"SHINEd_church10.jpg";"indoor";"restaurant";"SHINEd_restaurant03.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.95;"vis";"correct";2430.96264420728
"8649";"10";"indoor";"bathroom";"SHINEd_bathroom06.jpg";"indoor";"bar";"SHINEd_bar08.jpg";"congruent";"20% (high prime visibility)";"400 ms";1;"vis";"correct";1608.99600580342
"8650";"10";"outdoor";"playground";"SHINEd_playground13.jpg";"outdoor";"mountain";"SHINEd_mountains01.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.8;"vis";"correct";1159.01108345133
"8651";"10";"indoor";"kitchen";"SHINEd_kitchen02.jpg";"outdoor";"parking";"SHINEd_parking03.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.4;"vis";"correct";1950.96882619237
"8652";"10";"outdoor";"street";"SHINEd_street15.jpg";"indoor";"concerthall";"SHINEd_concerthall04.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.4;"vis";"correct";1728.96518039033
